,Paths,Folders,Label
218,../Data/Train/BL3-1-DL\slice00360 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
219,../Data/Train/BL3-1-DL\slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
220,../Data/Train/BL3-1-DL\slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
221,../Data/Train/BL3-1-DL\slice01030 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
222,../Data/Train/BL3-1-DL\slice01070 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
223,../Data/Train/BL3-1-DL\slice01010 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
224,../Data/Train/BL3-1-DL\slice00810 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
225,../Data/Train/BL3-1-DL\slice01320 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
226,../Data/Train/BL3-1-DL\slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
227,../Data/Train/BL3-1-DL\slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
228,../Data/Train/BL3-1-DL\slice01070 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
229,../Data/Train/BL3-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
230,../Data/Train/BL3-1-DL\slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
231,../Data/Train/BL3-1-DL\slice00370 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
232,../Data/Train/BL3-1-DL\slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
233,../Data/Train/BL3-1-DL\slice00940 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
234,../Data/Train/BL3-1-DL\slice00890 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
235,../Data/Train/BL3-1-DL\slice00670 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
236,../Data/Train/BL3-1-DL\slice00290 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
237,../Data/Train/BL3-1-DL\slice00550 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
238,../Data/Train/BL3-1-DL\slice01200 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
239,../Data/Train/BL3-1-DL\slice01330 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
240,../Data/Train/BL3-1-DL\slice00670 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
241,../Data/Train/BL3-1-DL\slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
242,../Data/Train/BL3-1-DL\slice00720 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
243,../Data/Train/BL3-1-DL\slice00430 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
244,../Data/Train/BL3-1-DL\slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
245,../Data/Train/BL3-1-DL\slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
246,../Data/Train/BL3-1-DL\slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
247,../Data/Train/BL3-1-DL\slice00250 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
248,../Data/Train/BL3-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
249,../Data/Train/BL3-1-DL\slice00240 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
250,../Data/Train/BL3-1-DL\slice01040 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
251,../Data/Train/BL3-1-DL\slice00470 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
252,../Data/Train/BL3-1-DL\slice01310 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
253,../Data/Train/BL3-1-DL\slice00240 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
254,../Data/Train/BL3-1-DL\slice01310 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
255,../Data/Train/BL3-1-DL\slice00770 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
256,../Data/Train/BL3-1-DL\slice00540 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
257,../Data/Train/BL3-1-DL\slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
258,../Data/Train/BL3-1-DL\slice00490 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
259,../Data/Train/BL3-1-DL\slice00290 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
260,../Data/Train/BL3-1-DL\slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
261,../Data/Train/BL3-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_9.png,BL3-1-DL/,0
262,../Data/Train/BL3-1-DL\slice00410 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
263,../Data/Train/BL3-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
264,../Data/Train/BL3-1-DL\slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
265,../Data/Train/BL3-1-DL\slice00630 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
266,../Data/Train/BL3-1-DL\slice00540 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
267,../Data/Train/BL3-1-DL\slice00640 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
268,../Data/Train/BL3-1-DL\slice00610 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
269,../Data/Train/BL3-1-DL\slice00390 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
270,../Data/Train/BL3-1-DL\slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
271,../Data/Train/BL3-1-DL\slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
272,../Data/Train/BL3-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
273,../Data/Train/BL3-1-DL\slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
274,../Data/Train/BL3-1-DL\slice00330 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
275,../Data/Train/BL3-1-DL\slice00230 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
276,../Data/Train/BL3-1-DL\slice01260 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
277,../Data/Train/BL3-1-DL\slice00540 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
278,../Data/Train/BL3-1-DL\slice00370 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
279,../Data/Train/BL3-1-DL\slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
280,../Data/Train/BL3-1-DL\slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
281,../Data/Train/BL3-1-DL\slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
282,../Data/Train/BL3-1-DL\slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
283,../Data/Train/BL3-1-DL\slice00850 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
284,../Data/Train/BL3-1-DL\slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
285,../Data/Train/BL3-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
286,../Data/Train/BL3-1-DL\slice00900 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
287,../Data/Train/BL3-1-DL\slice01300 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
288,../Data/Train/BL3-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
289,../Data/Train/BL3-1-DL\slice01010 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
290,../Data/Train/BL3-1-DL\slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
291,../Data/Train/BL3-1-DL\slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
292,../Data/Train/BL3-1-DL\slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
293,../Data/Train/BL3-1-DL\slice00890 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
294,../Data/Train/BL3-1-DL\slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
295,../Data/Train/BL3-1-DL\slice00700 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
296,../Data/Train/BL3-1-DL\slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
297,../Data/Train/BL3-1-DL\slice01150 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
298,../Data/Train/BL3-1-DL\slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
299,../Data/Train/BL3-1-DL\slice00250 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
300,../Data/Train/BL3-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
301,../Data/Train/BL3-1-DL\slice00720 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
302,../Data/Train/BL3-1-DL\slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
303,../Data/Train/BL3-1-DL\slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
304,../Data/Train/BL3-1-DL\slice00680 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
305,../Data/Train/BL3-1-DL\slice00430 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
306,../Data/Train/BL3-1-DL\slice00830 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
307,../Data/Train/BL3-1-DL\slice00800 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
308,../Data/Train/BL3-1-DL\slice00590 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
309,../Data/Train/BL3-1-DL\slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
310,../Data/Train/BL3-1-DL\slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
311,../Data/Train/BL3-1-DL\slice01000 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
312,../Data/Train/BL3-1-DL\slice00930 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
313,../Data/Train/BL3-1-DL\slice00210 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
314,../Data/Train/BL3-1-DL\slice00320 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
315,../Data/Train/BL3-1-DL\slice00390 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
316,../Data/Train/BL3-1-DL\slice00980 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
317,../Data/Train/BL3-1-DL\slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
318,../Data/Train/BL3-1-DL\slice01020 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
319,../Data/Train/BL3-1-DL\slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
320,../Data/Train/BL3-1-DL\slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
321,../Data/Train/BL3-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
322,../Data/Train/BL3-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_9.png,BL3-1-DL/,0
323,../Data/Train/BL3-1-DL\slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
324,../Data/Train/BL3-1-DL\slice01250 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
325,../Data/Train/BL3-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
326,../Data/Train/BL3-1-DL\slice00380 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
327,../Data/Train/BL3-1-DL\slice00370 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
328,../Data/Train/BL3-1-DL\slice00950 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
329,../Data/Train/BL3-1-DL\slice00760 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
330,../Data/Train/BL3-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
331,../Data/Train/BL3-1-DL\slice00210 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
332,../Data/Train/BL3-1-DL\slice00570 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
333,../Data/Train/BL3-1-DL\slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
334,../Data/Train/BL3-1-DL\slice00340 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
335,../Data/Train/BL3-1-DL\slice01160 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
336,../Data/Train/BL3-1-DL\slice01200 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
337,../Data/Train/BL3-1-DL\slice00530 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
338,../Data/Train/BL3-1-DL\slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
339,../Data/Train/BL3-1-DL\slice00790 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
340,../Data/Train/BL3-1-DL\slice00530 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
341,../Data/Train/BL3-1-DL\slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
342,../Data/Train/BL3-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
343,../Data/Train/BL3-1-DL\slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
344,../Data/Train/BL3-1-DL\slice00460 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
345,../Data/Train/BL3-1-DL\slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
346,../Data/Train/BL3-1-DL\slice01040 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
347,../Data/Train/BL3-1-DL\slice00930 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
348,../Data/Train/BL3-1-DL\slice01050 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
349,../Data/Train/BL3-1-DL\slice00850 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
350,../Data/Train/BL3-1-DL\slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
351,../Data/Train/BL3-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_9.png,BL3-1-DL/,0
352,../Data/Train/BL3-1-DL\slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
353,../Data/Train/BL3-1-DL\slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
354,../Data/Train/BL3-1-DL\slice00360 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
355,../Data/Train/BL3-1-DL\slice00200 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
356,../Data/Train/BL3-1-DL\slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
357,../Data/Train/BL3-1-DL\slice00610 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
358,../Data/Train/BL3-1-DL\slice00530 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
359,../Data/Train/BL3-1-DL\slice00950 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
360,../Data/Train/BL3-1-DL\slice00720 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
361,../Data/Train/BL3-1-DL\slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
362,../Data/Train/BL3-1-DL\slice01220 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
363,../Data/Train/BL3-1-DL\slice00640 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
364,../Data/Train/BL3-1-DL\slice00540 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
365,../Data/Train/BL3-1-DL\slice00910 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
366,../Data/Train/BL3-1-DL\slice01080 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
367,../Data/Train/BL3-1-DL\slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
368,../Data/Train/BL3-1-DL\slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
369,../Data/Train/BL3-1-DL\slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
370,../Data/Train/BL3-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_9.png,BL3-1-DL/,0
371,../Data/Train/BL3-1-DL\slice00820 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
372,../Data/Train/BL3-1-DL\slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
373,../Data/Train/BL3-1-DL\slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
374,../Data/Train/BL3-1-DL\slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
375,../Data/Train/BL3-1-DL\slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
376,../Data/Train/BL3-1-DL\slice01070 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
377,../Data/Train/BL3-1-DL\slice01030 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
378,../Data/Train/BL3-1-DL\slice00380 (2020_05_17 16_28_34 UTC)_mar_raw_9.png,BL3-1-DL/,0
379,../Data/Train/BL3-1-DL\slice00920 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
380,../Data/Train/BL3-1-DL\slice00320 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
381,../Data/Train/BL3-1-DL\slice00430 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
382,../Data/Train/BL3-1-DL\slice00550 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
383,../Data/Train/BL3-1-DL\slice00890 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
384,../Data/Train/BL3-1-DL\slice01090 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
385,../Data/Train/BL3-1-DL\slice01040 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
386,../Data/Train/BL3-1-DL\slice00210 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
387,../Data/Train/BL3-1-DL\slice01170 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
388,../Data/Train/BL3-1-DL\slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
389,../Data/Train/BL3-1-DL\slice00830 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
390,../Data/Train/BL3-1-DL\slice01350 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
391,../Data/Train/BL3-1-DL\slice01220 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
392,../Data/Train/BL3-1-DL\slice01340 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
393,../Data/Train/BL3-1-DL\slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
394,../Data/Train/BL3-1-DL\slice00760 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
395,../Data/Train/BL3-1-DL\slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
396,../Data/Train/BL3-1-DL\slice00790 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
397,../Data/Train/BL3-1-DL\slice00930 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
398,../Data/Train/BL3-1-DL\slice00680 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
399,../Data/Train/BL3-1-DL\slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
400,../Data/Train/BL3-1-DL\slice01250 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
401,../Data/Train/BL3-1-DL\slice01070 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
402,../Data/Train/BL3-1-DL\slice00530 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
403,../Data/Train/BL3-1-DL\slice00200 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
404,../Data/Train/BL3-1-DL\slice00990 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
405,../Data/Train/BL3-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
406,../Data/Train/BL3-1-DL\slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
407,../Data/Train/BL3-1-DL\slice00880 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
408,../Data/Train/BL3-1-DL\slice00920 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
409,../Data/Train/BL3-1-DL\slice00370 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
410,../Data/Train/BL3-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
411,../Data/Train/BL3-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
412,../Data/Train/BL3-1-DL\slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
413,../Data/Train/BL3-1-DL\slice00690 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
414,../Data/Train/BL3-1-DL\slice00690 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
415,../Data/Train/BL3-1-DL\slice00230 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
416,../Data/Train/BL3-1-DL\slice00640 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
417,../Data/Train/BL3-1-DL\slice01020 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
418,../Data/Train/BL3-1-DL\slice00830 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
419,../Data/Train/BL3-1-DL\slice00200 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
420,../Data/Train/BL3-1-DL\slice01000 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
421,../Data/Train/BL3-1-DL\slice00360 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
422,../Data/Train/BL3-1-DL\slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
423,../Data/Train/BL3-1-DL\slice00640 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
424,../Data/Train/BL3-1-DL\slice01180 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,BL3-1-DL/,0
425,../Data/Train/BL3-1-DL\slice00370 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
426,../Data/Train/BL3-1-DL\slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,BL3-1-DL/,0
427,../Data/Train/BL3-1-DL\slice00340 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
428,../Data/Train/BL3-1-DL\slice00930 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,BL3-1-DL/,0
429,../Data/Train/BL3-1-DL\slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
430,../Data/Train/BL3-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
431,../Data/Train/BL3-1-DL\slice00330 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,BL3-1-DL/,0
432,../Data/Train/BL3-1-DL\slice01050 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,BL3-1-DL/,0
433,../Data/Train/BL3-1-DL\slice00470 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,BL3-1-DL/,0
434,../Data/Train/BL3-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_8.png,BL3-1-DL/,0
435,../Data/Train/BL3-1-DL\slice00900 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,BL3-1-DL/,0
